zoneid,81sas100929,81sas100930,81sas100931,81sas100932,81sas100933,81sas100934,81sas100935,81sas100936,81sas100937,81sas100938,81sas100939,81sas100940,81sas100941,81sas100942,81sas100943,81sas100944,81sas100945,81sas100946,81sas100947,81sas100948,81sas100949,81sas100950,81sas100951,81sas100952,81sas100953,81sas100954,81sas100955,81sas100956,81sas100957,81sas100958,81sas100959,81sas100960,81sas100961,81sas100962,81sas100963,81sas100964,81sas100965,81sas100966,81sas100967,81sas100968,81sas100969,81sas100970,81sas100971,81sas100972,81sas100973,81sas100974,81sas100975,81sas100976,81sas100977,81sas100978,81sas100979,81sas100980,81sas100981,81sas100982,81sas100983,81sas100984,81sas100985,81sas100986,81sas100987,81sas100988,81sas100989,81sas100990,81sas100991,81sas100992,81sas100993,81sas100994,81sas100995,81sas100996,81sas100997,81sas100998,81sas100999,81sas101000,81sas101001,81sas101002,81sas101003,81sas101004,81sas101005,81sas101006,81sas101007,81sas101008,81sas101009,81sas101010,81sas101011,81sas101012,81sas101013,81sas101014,81sas101015,81sas101016,81sas101017,81sas101018,81sas101019,81sas101020,81sas101021,81sas101022,81sas101023,81sas101024,81sas101025,81sas101026,81sas101027,81sas101028,81sas101029,81sas101030,81sas101031,81sas101032,81sas101033,81sas101034,81sas101035,81sas101036,81sas101037,81sas101038,81sas101039,81sas101040,81sas101041,81sas101042,81sas101043,81sas101044,81sas101045,81sas101046,81sas101047,81sas101048,81sas101049,81sas101050,81sas101051,81sas101052,81sas101053,81sas101054,81sas101055,81sas101056,81sas101057,81sas101058,81sas101059,81sas101060,81sas101061,81sas101062,81sas101063,81sas101064,81sas101065,81sas101066,81sas101067,81sas101068,81sas101069,81sas101070,81sas101071,81sas101072,81sas101073,81sas101074,81sas101075,81sas101076,81sas101077,81sas101078,81sas101079,81sas101080,81sas101081,81sas101082,81sas101083,81sas101084,81sas101085,81sas101086,81sas101087,81sas101088,81sas101089,81sas101090,81sas101091,81sas101092,81sas101093,81sas101094,81sas101095,81sas101096,81sas101097,81sas101098,81sas101099,81sas101100,81sas101101,81sas101102,81sas101103,81sas101104,81sas101105,81sas101106,81sas101107,81sas101108,81sas101109,81sas101110,81sas101111,81sas101112,81sas101113,81sas101114,81sas101115,81sas101116,81sas101117,81sas101118,81sas101119,81sas101120,81sas101121,81sas101122,81sas101123,81sas101124,81sas101125,81sas101126,81sas101127,81sas101128,81sas101129,81sas101130,81sas101131,81sas101132,81sas101133,81sas101134,81sas101135,81sas101136,81sas101137,81sas101138,81sas101139,81sas101140,81sas101141,81sas101142,81sas101143,81sas101144,81sas101145,81sas101146,81sas101147,81sas101148
03BNAZ    ,5550,4877,47,509,117,132,611,42,15581,13993,76,1224,288,328,1472,64,81,346,567,2127,3772,9641,5550,4877,47,509,117,132,611,42,15581,13993,76,1224,288,328,1472,64,1926,1717,6,173,30,40,193,4,5674,5110,12,479,73,103,522,5,2354,2335,6,10,3,6,10,4,6946,6895,10,28,13,18,36,8,403,355,0,46,2,2,48,0,1115,994,0,115,6,6,121,0,10,8,0,2,0,0,2,0,28,23,0,5,0,0,5,0,21,18,2,0,1,1,1,2,54,51,2,0,1,1,1,2,699,349,9,265,76,78,339,10,1488,710,23,570,185,190,750,22,137,95,24,13,5,5,18,22,276,210,29,27,10,10,37,27,81,346,567,2127,37,146,256,862,34,164,266,1069,3,12,12,72,0,1,0,4,0,0,0,0,4,20,19,108,3,3,14,12,3772,9641,1096,2942,1719,4656,313,811,1,2,5,8,529,1002,109,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBA    ,4734,3673,425,364,272,314,594,411,13510,11475,634,888,513,605,1309,603,166,349,981,2190,3058,7329,4733,3672,425,364,272,314,594,411,13503,11470,634,888,511,603,1307,603,2205,1973,33,132,67,83,183,31,7716,7114,109,343,150,197,446,105,788,733,16,23,16,20,35,15,2200,2043,40,81,36,49,104,36,254,231,9,9,5,6,13,7,682,637,13,20,12,15,29,8,6,4,2,0,0,0,0,2,15,10,5,0,0,0,0,5,32,28,4,0,0,0,0,4,102,94,8,0,0,0,0,8,720,335,26,184,175,189,345,22,1619,865,38,414,302,322,696,29,728,368,335,16,9,16,18,330,1169,707,421,30,11,20,32,412,165,349,976,2190,76,233,624,1549,23,58,139,336,4,10,20,51,0,1,0,7,1,3,5,18,11,28,57,158,50,16,131,71,3057,7328,1142,3376,629,1611,191,467,2,2,13,30,525,1016,555,826,1,1,0,0,0,0,0,0,7,5,0,0,2,2,2,0,1,0,5,0,1,1
03BNBB    ,3432,3363,5,36,28,29,63,4,9112,8927,12,94,79,83,169,8,59,262,371,1512,2952,7405,3425,3363,5,36,21,22,56,4,9084,8927,12,94,51,55,141,8,84,63,0,16,5,5,21,0,247,181,0,46,20,20,66,0,3242,3226,2,12,2,3,13,2,8562,8522,3,33,4,8,33,3,33,32,0,0,1,1,1,0,81,80,0,0,1,1,1,0,12,11,1,0,0,0,0,0,42,38,4,0,0,0,0,0,23,22,0,1,0,0,1,0,87,85,0,2,0,0,2,0,27,8,0,6,13,13,19,0,52,17,0,9,26,26,35,0,4,1,2,1,0,0,1,2,13,4,5,4,0,0,4,5,52,262,343,1512,1,8,7,37,47,251,327,1454,0,0,0,0,0,2,0,12,2,1,5,4,0,0,0,5,2,0,4,0,2948,7394,57,156,2823,7084,28,65,3,10,12,36,22,36,3,7,7,0,0,0,7,7,7,0,28,0,0,0,28,28,28,0,7,0,28,0,4,11
03BNBC    ,3017,2732,229,53,3,17,42,230,8824,8335,321,157,11,53,126,318,103,305,547,1793,2411,6626,3017,2732,229,53,3,17,42,230,8824,8335,321,157,11,53,126,318,354,333,10,11,0,0,11,10,1272,1210,31,31,0,0,31,26,2085,2065,11,8,1,7,3,10,6257,6198,34,23,2,21,6,31,119,103,5,11,0,1,10,5,367,325,10,32,0,3,29,10,5,5,0,0,0,0,0,0,17,17,0,0,0,0,0,0,22,21,0,1,0,1,0,0,68,62,0,6,0,6,0,0,181,141,19,20,1,5,17,21,484,382,32,62,8,19,59,36,251,64,184,2,1,3,1,184,359,141,214,3,1,4,1,215,103,305,547,1793,10,37,77,259,64,247,375,1400,5,6,21,46,0,0,0,0,0,3,0,17,4,7,12,51,20,5,62,20,2411,6626,221,736,1730,4971,92,265,0,0,11,27,134,324,223,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBD    ,5485,5388,16,73,8,11,78,15,15526,15337,24,149,16,26,155,23,31,220,207,1358,2555,6038,5485,5388,16,73,8,11,78,15,15526,15337,24,149,16,26,155,23,3221,3195,2,22,2,4,22,2,9328,9267,2,56,3,11,51,2,1925,1921,2,2,0,1,1,2,5530,5513,9,8,0,2,6,9,61,61,0,0,0,0,0,0,107,107,0,0,0,0,0,0,7,7,0,0,0,0,0,0,33,33,0,0,0,0,0,0,21,21,0,0,0,0,0,0,75,75,0,0,0,0,0,0,192,137,0,49,6,6,55,0,364,266,0,85,13,13,98,0,58,46,12,0,0,0,0,11,89,76,13,0,0,0,0,12,31,220,207,1358,8,86,53,520,20,126,138,794,1,2,8,13,1,0,6,0,0,2,0,12,0,4,0,19,1,0,2,0,2555,6038,976,2176,1363,3522,45,61,0,0,3,14,133,213,35,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBE    ,5238,4776,35,292,135,146,416,32,13867,12840,57,680,290,316,944,49,38,247,221,1505,3508,8154,5237,4775,35,292,135,146,416,32,13865,12838,57,680,290,316,944,49,1603,1427,3,124,49,53,169,2,4516,4063,12,321,120,133,428,10,2834,2807,1,25,1,4,23,0,7657,7588,5,61,3,9,58,0,325,300,0,17,8,8,25,0,678,631,0,33,14,14,47,0,13,13,0,0,0,0,0,0,39,39,0,0,0,0,0,0,15,15,0,0,0,0,0,0,51,51,0,0,0,0,0,0,375,187,0,114,74,76,186,0,807,409,0,251,147,151,394,0,72,26,31,12,3,5,13,30,117,57,40,14,6,9,17,39,38,247,221,1505,7,50,35,300,23,171,163,1052,0,11,0,72,1,0,6,0,0,1,0,5,2,13,7,72,5,1,10,4,3507,8152,758,1764,2160,5326,263,481,4,5,4,12,266,486,52,78,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,2
03BNBF    ,5853,5795,25,18,15,20,28,22,15882,15770,42,43,27,43,54,33,40,274,300,1665,3091,7253,5834,5782,25,16,11,16,22,22,15855,15753,42,38,22,38,44,33,2191,2177,4,5,5,6,9,4,5987,5958,7,9,13,19,16,7,3343,3330,6,7,0,4,3,3,9322,9286,16,20,0,10,10,7,70,64,6,0,0,0,0,6,93,88,5,0,0,0,0,5,4,3,0,1,0,0,1,0,13,8,0,5,0,0,5,0,37,37,0,0,0,0,0,0,98,98,0,0,0,0,0,0,143,134,0,3,6,6,9,0,251,238,0,4,9,9,13,0,46,37,9,0,0,0,0,9,91,77,14,0,0,0,0,14,40,273,300,1662,3,27,21,174,36,241,274,1470,0,2,0,4,1,0,5,0,0,0,0,0,0,3,0,14,0,0,0,0,3087,7248,544,1049,2367,5959,62,69,0,0,7,10,91,139,16,22,19,13,0,2,4,4,6,0,27,17,0,5,5,5,10,0,0,1,0,3,4,5
03BNBG    ,4957,4568,370,18,1,10,10,367,12465,11947,478,39,1,20,21,474,75,186,334,1119,2728,5848,4957,4568,370,18,1,10,10,367,12465,11947,478,39,1,20,21,474,1585,1559,20,6,0,3,3,19,4357,4289,51,17,0,7,10,48,2290,2278,9,3,0,3,0,10,6297,6266,23,8,0,8,0,25,126,125,0,1,0,1,0,0,253,251,0,2,0,2,0,0,3,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,30,27,1,2,0,1,1,1,88,85,0,3,0,1,2,0,231,207,18,5,1,1,6,18,437,407,21,8,1,1,9,21,692,369,322,1,0,1,0,319,1026,642,383,1,0,1,0,380,75,186,334,1119,13,40,70,245,29,134,175,834,0,1,0,5,0,0,0,0,0,1,0,5,3,4,14,11,30,6,75,19,2728,5848,495,1002,1546,3808,96,171,1,1,9,18,139,249,442,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBH    ,5273,4751,372,129,21,28,143,358,14210,13359,515,279,57,69,324,485,96,291,545,1853,3086,7264,5273,4751,372,129,21,28,143,358,14210,13359,515,279,57,69,324,485,2356,2276,27,43,10,14,49,20,6912,6700,65,113,34,40,141,46,1601,1588,5,6,2,3,7,4,4842,4801,18,14,9,10,22,16,87,84,2,1,0,0,1,2,157,151,2,4,0,0,4,2,9,9,0,0,0,0,0,0,21,21,0,0,0,0,0,0,73,72,1,0,0,0,0,1,248,245,3,0,0,0,0,3,444,334,27,76,7,8,82,26,903,711,36,145,11,15,152,34,703,388,310,3,2,3,4,305,1127,730,391,3,3,4,5,384,96,291,545,1853,27,124,208,803,35,133,260,878,0,0,0,0,0,1,0,4,1,5,5,30,4,19,8,98,29,9,64,40,3086,7264,944,2336,1254,3501,74,121,2,4,25,64,307,542,480,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBJ    ,5657,5210,418,16,13,16,26,411,13940,13375,511,30,24,32,46,500,78,176,331,1038,2762,5355,5657,5210,418,16,13,16,26,411,13940,13375,511,30,24,32,46,500,2607,2572,28,4,3,3,7,27,7248,7178,57,6,7,8,12,55,1475,1461,13,1,0,0,1,11,4123,4102,20,1,0,0,1,16,297,292,3,1,1,2,1,3,460,455,3,1,1,2,1,3,12,12,0,0,0,0,0,0,42,42,0,0,0,0,0,0,32,31,1,0,0,0,0,1,101,100,1,0,0,0,0,1,308,274,19,7,8,8,15,17,531,481,23,12,15,15,27,22,926,568,354,3,1,3,2,352,1435,1017,407,10,1,7,5,403,78,176,331,1038,11,56,71,362,17,91,140,558,4,9,13,40,0,1,0,3,1,1,4,5,0,4,2,20,45,14,101,50,2762,5355,768,1436,1017,2539,212,293,1,0,11,28,186,289,567,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBK    ,4725,4696,3,14,12,16,22,0,13497,13441,10,29,17,23,40,0,27,205,188,1239,2761,7191,4725,4696,3,14,12,16,22,0,13497,13441,10,29,17,23,40,0,314,310,0,4,0,1,3,0,871,859,0,12,0,1,11,0,4326,4313,3,7,3,6,7,0,12415,12389,10,11,5,10,11,0,9,9,0,0,0,0,0,0,28,28,0,0,0,0,0,0,5,3,0,1,1,1,2,0,11,7,0,2,2,2,4,0,23,23,0,0,0,0,0,0,75,75,0,0,0,0,0,0,45,35,0,2,8,8,10,0,91,77,0,4,10,10,14,0,3,3,0,0,0,0,0,0,6,6,0,0,0,0,0,0,27,205,188,1239,0,3,0,24,27,199,188,1197,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,13,0,0,0,0,2761,7191,82,182,2639,6922,5,15,0,0,7,21,26,46,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNSS    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAA01  ,160,81,79,0,0,0,0,74,265,164,101,0,0,0,0,95,3,5,8,21,102,136,160,81,79,0,0,0,0,74,265,164,101,0,0,0,0,95,31,28,3,0,0,0,0,2,95,91,4,0,0,0,0,2,1,0,1,0,0,0,0,1,2,0,2,0,0,0,0,2,30,30,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,0,4,0,0,0,0,4,14,8,6,0,0,0,0,6,18,12,6,0,0,0,0,6,83,15,68,0,0,0,0,64,103,18,85,0,0,0,0,81,3,5,8,21,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,10,102,136,8,23,0,0,23,29,0,0,1,0,9,10,61,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAA02  ,205,177,25,3,0,1,2,24,444,404,34,6,0,2,4,33,4,5,42,33,98,154,205,177,25,3,0,1,2,24,444,404,34,6,0,2,4,33,69,63,5,1,0,0,1,5,244,229,12,3,0,0,3,12,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,67,59,6,2,0,1,1,5,95,86,6,3,0,2,1,5,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,30,30,0,0,0,0,0,0,46,46,0,0,0,0,0,0,33,19,14,0,0,0,0,14,48,32,16,0,0,0,0,16,4,5,42,33,1,4,35,24,0,0,0,0,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,4,2,0,5,0,98,154,20,41,1,4,39,52,1,3,1,0,18,28,18,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAA03  ,154,132,22,0,0,0,0,22,342,315,27,0,0,0,0,22,2,2,12,16,81,135,154,132,22,0,0,0,0,22,342,315,27,0,0,0,0,22,70,70,0,0,0,0,0,0,235,230,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,25,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,35,35,0,0,0,0,0,0,39,17,22,0,0,0,0,22,45,23,22,0,0,0,0,22,2,2,12,16,2,2,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,135,28,70,0,0,9,13,0,0,0,0,19,25,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAA04  ,177,145,32,0,0,0,0,31,308,272,36,0,0,0,0,33,1,0,2,0,112,154,177,145,32,0,0,0,0,31,308,272,36,0,0,0,0,33,34,34,0,0,0,0,0,0,114,114,0,0,0,0,0,0,5,5,0,0,0,0,0,0,7,7,0,0,0,0,0,0,12,7,5,0,0,0,0,4,20,13,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,92,89,3,0,0,0,0,3,126,123,3,0,0,0,0,3,33,9,24,0,0,0,0,24,39,13,26,0,0,0,0,26,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,112,154,8,23,2,0,13,19,0,0,0,0,72,92,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAA05  ,171,141,26,4,0,3,1,25,463,419,38,6,0,5,1,33,3,5,7,25,78,189,171,141,26,4,0,3,1,25,463,419,38,6,0,5,1,33,102,100,2,0,0,0,0,1,328,321,7,0,0,0,0,2,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,1,1,0,0,0,0,1,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,6,2,1,0,0,1,2,22,19,2,1,0,0,1,2,56,32,21,3,0,3,0,21,102,69,28,5,0,5,0,28,3,5,7,25,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,9,78,189,42,120,0,4,0,0,0,0,0,0,2,11,34,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAA06  ,110,110,0,0,0,0,0,0,242,242,0,0,0,0,0,0,0,1,4,3,44,92,110,110,0,0,0,0,0,0,242,242,0,0,0,0,0,0,17,17,0,0,0,0,0,0,57,57,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,81,81,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,92,4,17,0,0,36,66,0,0,0,0,1,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAA07  ,158,147,10,0,1,1,1,10,350,325,20,0,5,5,5,20,3,2,6,18,92,144,158,147,10,0,1,1,1,10,350,325,20,0,5,5,5,20,73,70,2,0,1,1,1,2,226,211,10,0,5,5,5,10,3,3,0,0,0,0,0,0,11,11,0,0,0,0,0,0,51,51,0,0,0,0,0,0,60,60,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,7,7,0,0,0,0,0,0,23,15,8,0,0,0,0,8,44,34,10,0,0,0,0,10,3,2,6,18,1,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,92,144,28,63,1,3,46,51,0,1,0,0,3,5,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAA08  ,88,78,10,0,0,0,0,10,186,172,14,0,0,0,0,14,4,3,8,13,62,125,88,78,10,0,0,0,0,10,186,172,14,0,0,0,0,14,18,18,0,0,0,0,0,0,58,58,0,0,0,0,0,0,26,26,0,0,0,0,0,0,53,53,0,0,0,0,0,0,2,2,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,11,11,0,0,0,0,0,0,19,19,0,0,0,0,0,0,29,19,10,0,0,0,0,10,45,31,14,0,0,0,0,14,4,3,8,13,0,1,0,6,0,1,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,3,62,125,7,28,25,50,2,5,0,0,0,0,7,13,21,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAA09  ,126,84,41,1,0,1,0,41,223,169,52,2,0,2,0,52,10,0,25,0,82,127,126,84,41,1,0,1,0,41,223,169,52,2,0,2,0,52,14,13,1,0,0,0,0,1,39,37,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,29,29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,3,0,0,0,0,3,38,35,3,0,0,0,0,3,77,39,37,1,0,1,0,37,112,63,47,2,0,2,0,47,10,0,25,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,23,0,82,127,6,11,0,0,9,26,0,0,0,0,12,18,55,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAA10  ,122,56,65,1,0,1,0,65,171,87,83,1,0,1,0,83,8,0,20,3,85,110,121,55,65,1,0,1,0,65,170,86,83,1,0,1,0,83,30,26,3,1,0,1,0,3,52,44,7,1,0,1,0,7,14,12,2,0,0,0,0,2,15,13,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,3,2,0,0,0,0,2,8,4,4,0,0,0,0,4,71,13,58,0,0,0,0,58,94,24,70,0,0,0,0,70,8,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,7,0,18,3,85,110,14,21,12,14,0,0,0,0,1,0,1,2,57,73,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
03BNAA11  ,68,46,19,3,0,1,2,16,118,91,24,3,0,1,2,17,3,2,5,8,49,70,68,46,19,3,0,1,2,16,118,91,24,3,0,1,2,17,11,7,3,1,0,1,0,1,30,21,8,1,0,1,0,1,3,3,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,9,9,0,0,0,0,0,0,12,11,1,0,0,0,0,1,17,16,1,0,0,0,0,1,40,23,15,2,0,0,2,14,48,31,15,2,0,0,2,15,3,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,3,3,0,5,0,49,70,2,4,3,9,0,0,0,0,1,5,11,16,32,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAA12  ,152,142,10,0,0,0,0,10,377,366,11,0,0,0,0,11,0,4,0,17,44,80,152,142,10,0,0,0,0,10,377,366,11,0,0,0,0,11,102,102,0,0,0,0,0,0,288,288,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,24,24,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,18,18,0,0,0,0,0,0,14,4,10,0,0,0,0,10,16,5,11,0,0,0,0,11,0,4,0,17,0,2,0,13,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,80,21,49,1,2,5,10,0,0,0,0,5,7,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAA13  ,188,176,11,1,0,1,0,11,611,591,19,1,0,1,0,19,2,9,14,77,60,117,188,176,11,1,0,1,0,11,611,591,19,1,0,1,0,19,165,159,5,1,0,1,0,5,551,541,9,1,0,1,0,9,1,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,6,0,0,0,0,0,0,2,2,0,0,0,0,0,0,9,9,0,0,0,0,0,0,4,3,1,0,0,0,0,1,10,8,2,0,0,0,0,2,13,8,5,0,0,0,0,5,26,18,8,0,0,0,0,8,2,9,14,77,2,9,14,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,117,46,95,0,0,0,0,0,0,1,1,5,9,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAA14  ,156,155,1,0,0,0,0,1,445,440,5,0,0,0,0,5,1,5,5,34,82,208,156,155,1,0,0,0,0,1,445,440,5,0,0,0,0,5,108,107,1,0,0,0,0,1,344,339,5,0,0,0,0,5,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,66,66,0,0,0,0,0,0,10,10,0,0,0,0,0,0,24,24,0,0,0,0,0,0,1,5,5,34,1,4,5,31,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,208,49,144,2,5,3,7,0,0,0,0,21,39,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNAA15  ,157,139,17,1,0,0,1,17,447,423,21,3,0,0,3,21,3,7,26,34,62,122,157,139,17,1,0,0,1,17,447,423,21,3,0,0,3,21,108,107,0,1,0,0,1,0,365,362,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,27,27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,29,12,17,0,0,0,0,17,44,23,21,0,0,0,0,21,3,7,26,34,3,4,26,27,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,62,122,32,82,0,0,7,9,0,0,0,0,2,4,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
